# N=5 tag=3 x=0.5 y=0.6 max_many_eig=100
t,tau,C,connected,disconnected
0.811675,0.00412521,0.91071,4.15071,3.24
0.811675,0.00469241,1.03482,4.27482,3.24
0.811675,0.00533759,1.13041,4.37041,3.24
0.811675,0.00607149,1.19824,4.43824,3.24
0.811675,0.00690629,1.23996,4.47996,3.24
0.811675,0.00785588,1.2578,4.4978,3.24
0.811675,0.00893602,1.25441,4.49441,3.24
0.811675,0.0101647,1.23263,4.47263,3.24
0.811675,0.0115623,1.19527,4.43527,3.24
0.811675,0.013152,1.14505,4.38505,3.24
0.811675,0.0149604,1.08448,4.32448,3.24
0.811675,0.0170174,1.01587,4.25587,3.24
0.811675,0.0193572,0.941264,4.18126,3.24
0.811675,0.0220187,0.862506,4.10251,3.24
0.811675,0.0250462,0.781265,4.02126,3.24
0.811675,0.0284899,0.699078,3.93908,3.24
0.811675,0.0324072,0.617398,3.8574,3.24
0.811675,0.036863,0.537614,3.77761,3.24
0.811675,0.0419315,0.461049,3.70105,3.24
0.811675,0.0476969,0.388924,3.62892,3.24
0.811675,0.054255,0.322304,3.5623,3.24
0.811675,0.0617148,0.262038,3.50204,3.24
0.811675,0.0702003,0.208705,3.44871,3.24
0.811675,0.0798525,0.162588,3.40259,3.24
0.811675,0.0908318,0.123663,3.36366,3.24
0.811675,0.103321,0.0916317,3.33163,3.24
0.811675,0.117527,0.0659668,3.30597,3.24
0.811675,0.133686,0.0459795,3.28598,3.24
0.811675,0.152068,0.030889,3.27089,3.24
0.811675,0.172976,0.0198859,3.25989,3.24
0.811675,0.19676,0.012181,3.25218,3.24
0.811675,0.223813,0.00703848,3.24704,3.24
0.811675,0.254587,0.00379822,3.2438,3.24
0.811675,0.289591,0.00189253,3.24189,3.24
0.811675,0.329408,0.000859715,3.24086,3.24
0.811675,0.374701,0.000351086,3.24035,3.24
0.811675,0.42622,0.000126899,3.24013,3.24
0.811675,0.484824,3.98988e-05,3.24004,3.24
0.811675,0.551485,1.07019e-05,3.24001,3.24
0.811675,0.627311,2.39561e-06,3.24,3.24
0.811675,0.713564,4.3652e-07,3.24,3.24
0.811675,0.811675,6.29402e-08,3.24,3.24
0.811675,0.923277,6.95358e-09,3.24,3.24
0.811675,1.05022,5.67471e-10,3.24,3.24
0.811675,1.19462,3.28132e-11,3.24,3.24
0.811675,1.35888,1.28218e-12,3.24,3.24
0.811675,1.54572,3.20804e-14,3.24,3.24
0.811675,1.75825,4.83401e-16,3.24,3.24
0.811675,2,4.09159e-18,3.24,3.24
0.923277,0.001,-1.66473,1.57527,3.24
0.923277,0.0011375,-1.40955,1.83045,3.24
0.923277,0.0012939,-1.14688,2.09312,3.24
0.923277,0.0014718,-0.879917,2.36008,3.24
0.923277,0.00167417,-0.612435,2.62757,3.24
0.923277,0.00190436,-0.348662,2.89134,3.24
0.923277,0.0021662,-0.0931328,3.14687,3.24
0.923277,0.00246404,0.14953,3.38953,3.24
0.923277,0.00280283,0.374874,3.61487,3.24
0.923277,0.00318821,0.578894,3.81889,3.24
0.923277,0.00362657,0.758296,3.9983,3.24
0.923277,0.00412521,0.91071,4.15071,3.24
0.923277,0.00469241,1.03482,4.27482,3.24
0.923277,0.00533759,1.13041,4.37041,3.24
0.923277,0.00607149,1.19824,4.43824,3.24
0.923277,0.00690629,1.23996,4.47996,3.24
0.923277,0.00785588,1.2578,4.4978,3.24
0.923277,0.00893602,1.25441,4.49441,3.24
0.923277,0.0101647,1.23263,4.47263,3.24
0.923277,0.0115623,1.19527,4.43527,3.24
0.923277,0.013152,1.14505,4.38505,3.24
0.923277,0.0149604,1.08448,4.32448,3.24
0.923277,0.0170174,1.01587,4.25587,3.24
0.923277,0.0193572,0.941264,4.18126,3.24
0.923277,0.0220187,0.862506,4.10251,3.24
0.923277,0.0250462,0.781265,4.02126,3.24
0.923277,0.0284899,0.699078,3.93908,3.24
0.923277,0.0324072,0.617398,3.8574,3.24
0.923277,0.036863,0.537614,3.77761,3.24
0.923277,0.0419315,0.461049,3.70105,3.24
0.923277,0.0476969,0.388924,3.62892,3.24
0.923277,0.054255,0.322304,3.5623,3.24
0.923277,0.0617148,0.262038,3.50204,3.24
0.923277,0.0702003,0.208705,3.44871,3.24
0.923277,0.0798525,0.162588,3.40259,3.24
0.923277,0.0908318,0.123663,3.36366,3.24
0.923277,0.103321,0.0916317,3.33163,3.24
0.923277,0.117527,0.0659668,3.30597,3.24
0.923277,0.133686,0.0459795,3.28598,3.24
0.923277,0.152068,0.030889,3.27089,3.24
0.923277,0.172976,0.0198859,3.25989,3.24
0.923277,0.19676,0.012181,3.25218,3.24
0.923277,0.223813,0.00703848,3.24704,3.24
0.923277,0.254587,0.00379822,3.2438,3.24
0.923277,0.289591,0.00189253,3.24189,3.24
0.923277,0.329408,0.000859715,3.24086,3.24
0.923277,0.374701,0.000351086,3.24035,3.24
0.923277,0.42622,0.000126899,3.24013,3.24
0.923277,0.484824,3.98988e-05,3.24004,3.24
0.923277,0.551485,1.07019e-05,3.24001,3.24
0.923277,0.627311,2.39561e-06,3.24,3.24
0.923277,0.713564,4.3652e-07,3.24,3.24
0.923277,0.811675,6.29402e-08,3.24,3.24
0.923277,0.923277,6.95358e-09,3.24,3.24
0.923277,1.05022,5.67471e-10,3.24,3.24
0.923277,1.19462,3.28132e-11,3.24,3.24
0.923277,1.35888,1.28218e-12,3.24,3.24
0.923277,1.54572,3.20804e-14,3.24,3.24
0.923277,1.75825,4.83401e-16,3.24,3.24
0.923277,2,4.09159e-18,3.24,3.24
1.05022,0.001,-1.66473,1.57527,3.24
1.05022,0.0011375,-1.40955,1.83045,3.24
1.05022,0.0012939,-1.14688,2.09312,3.24
1.05022,0.0014718,-0.879917,2.36008,3.24
1.05022,0.00167417,-0.612435,2.62757,3.24
1.05022,0.00190436,-0.348662,2.89134,3.24
1.05022,0.0021662,-0.0931328,3.14687,3.24
1.05022,0.00246404,0.14953,3.38953,3.24
1.05022,0.00280283,0.374874,3.61487,3.24
1.05022,0.00318821,0.578894,3.81889,3.24
1.05022,0.00362657,0.758296,3.9983,3.24
1.05022,0.00412521,0.91071,4.15071,3.24
1.05022,0.00469241,1.03482,4.27482,3.24
1.05022,0.00533759,1.13041,4.37041,3.24
1.05022,0.00607149,1.19824,4.43824,3.24
1.05022,0.00690629,1.23996,4.47996,3.24
1.05022,0.00785588,1.2578,4.4978,3.24
1.05022,0.00893602,1.25441,4.49441,3.24
1.05022,0.0101647,1.23263,4.47263,3.24
1.05022,0.0115623,1.19527,4.43527,3.24
1.05022,0.013152,1.14505,4.38505,3.24
1.05022,0.0149604,1.08448,4.32448,3.24
1.05022,0.0170174,1.01587,4.25587,3.24
1.05022,0.0193572,0.941264,4.18126,3.24
1.05022,0.0220187,0.862506,4.10251,3.24
1.05022,0.0250462,0.781265,4.02126,3.24
1.05022,0.0284899,0.699078,3.93908,3.24
1.05022,0.0324072,0.617398,3.8574,3.24
1.05022,0.036863,0.537614,3.77761,3.24
1.05022,0.0419315,0.461049,3.70105,3.24
1.05022,0.0476969,0.388924,3.62892,3.24
1.05022,0.054255,0.322304,3.5623,3.24
1.05022,0.0617148,0.262038,3.50204,3.24
1.05022,0.0702003,0.208705,3.44871,3.24
1.05022,0.0798525,0.162588,3.40259,3.24
1.05022,0.0908318,0.123663,3.36366,3.24
1.05022,0.103321,0.0916317,3.33163,3.24
1.05022,0.117527,0.0659668,3.30597,3.24
1.05022,0.133686,0.0459795,3.28598,3.24
1.05022,0.152068,0.030889,3.27089,3.24
1.05022,0.172976,0.0198859,3.25989,3.24
1.05022,0.19676,0.012181,3.25218,3.24
1.05022,0.223813,0.00703848,3.24704,3.24
1.05022,0.254587,0.00379822,3.2438,3.24
1.05022,0.289591,0.00189253,3.24189,3.24
1.05022,0.329408,0.000859715,3.24086,3.24
1.05022,0.374701,0.000351086,3.24035,3.24
1.05022,0.42622,0.000126899,3.24013,3.24
1.05022,0.484824,3.98988e-05,3.24004,3.24
1.05022,0.551485,1.07019e-05,3.24001,3.24
1.05022,0.627311,2.39561e-06,3.24,3.24
1.05022,0.713564,4.3652e-07,3.24,3.24
1.05022,0.811675,6.29402e-08,3.24,3.24
1.05022,0.923277,6.95358e-09,3.24,3.24
1.05022,1.05022,5.67471e-10,3.24,3.24
1.05022,1.19462,3.28132e-11,3.24,3.24
1.05022,1.35888,1.28218e-12,3.24,3.24
1.05022,1.54572,3.20804e-14,3.24,3.24
1.05022,1.75825,4.83401e-16,3.24,3.24
1.05022,2,4.09159e-18,3.24,3.24
1.19462,0.001,-1.66473,1.57527,3.24
1.19462,0.0011375,-1.40955,1.83045,3.24
1.19462,0.0012939,-1.14688,2.09312,3.24
1.19462,0.0014718,-0.879917,2.36008,3.24
1.19462,0.00167417,-0.612435,2.62757,3.24
1.19462,0.00190436,-0.348662,2.89134,3.24
1.19462,0.0021662,-0.0931328,3.14687,3.24
1.19462,0.00246404,0.14953,3.38953,3.24
1.19462,0.00280283,0.374874,3.61487,3.24
1.19462,0.00318821,0.578894,3.81889,3.24
1.19462,0.00362657,0.758296,3.9983,3.24
1.19462,0.00412521,0.91071,4.15071,3.24
1.19462,0.00469241,1.03482,4.27482,3.24
1.19462,0.00533759,1.13041,4.37041,3.24
1.19462,0.00607149,1.19824,4.43824,3.24
1.19462,0.00690629,1.23996,4.47996,3.24
1.19462,0.00785588,1.2578,4.4978,3.24
1.19462,0.00893602,1.25441,4.49441,3.24
1.19462,0.0101647,1.23263,4.47263,3.24
1.19462,0.0115623,1.19527,4.43527,3.24
1.19462,0.013152,1.14505,4.38505,3.24
1.19462,0.0149604,1.08448,4.32448,3.24
1.19462,0.0170174,1.01587,4.25587,3.24
1.19462,0.0193572,0.941264,4.18126,3.24
1.19462,0.0220187,0.862506,4.10251,3.24
1.19462,0.0250462,0.781265,4.02126,3.24
1.19462,0.0284899,0.699078,3.93908,3.24
1.19462,0.0324072,0.617398,3.8574,3.24
1.19462,0.036863,0.537614,3.77761,3.24
1.19462,0.0419315,0.461049,3.70105,3.24
1.19462,0.0476969,0.388924,3.62892,3.24
1.19462,0.054255,0.322304,3.5623,3.24
1.19462,0.0617148,0.262038,3.50204,3.24
1.19462,0.0702003,0.208705,3.44871,3.24
1.19462,0.0798525,0.162588,3.40259,3.24
1.19462,0.0908318,0.123663,3.36366,3.24
1.19462,0.103321,0.0916317,3.33163,3.24
1.19462,0.117527,0.0659668,3.30597,3.24
1.19462,0.133686,0.0459795,3.28598,3.24
1.19462,0.152068,0.030889,3.27089,3.24
1.19462,0.172976,0.0198859,3.25989,3.24
1.19462,0.19676,0.012181,3.25218,3.24
1.19462,0.223813,0.00703848,3.24704,3.24
1.19462,0.254587,0.00379822,3.2438,3.24
1.19462,0.289591,0.00189253,3.24189,3.24
1.19462,0.329408,0.000859715,3.24086,3.24
1.19462,0.374701,0.000351086,3.24035,3.24
1.19462,0.42622,0.000126899,3.24013,3.24
1.19462,0.484824,3.98988e-05,3.24004,3.24
1.19462,0.551485,1.07019e-05,3.24001,3.24
1.19462,0.627311,2.39561e-06,3.24,3.24
1.19462,0.713564,4.3652e-07,3.24,3.24
1.19462,0.811675,6.29402e-08,3.24,3.24
1.19462,0.923277,6.95358e-09,3.24,3.24
1.19462,1.05022,5.67471e-10,3.24,3.24
1.19462,1.19462,3.28132e-11,3.24,3.24
1.19462,1.35888,1.28218e-12,3.24,3.24
1.19462,1.54572,3.20804e-14,3.24,3.24
1.19462,1.75825,4.83401e-16,3.24,3.24
1.19462,2,4.09159e-18,3.24,3.24
1.35888,0.001,-1.66473,1.57527,3.24
1.35888,0.0011375,-1.40955,1.83045,3.24
1.35888,0.0012939,-1.14688,2.09312,3.24
1.35888,0.0014718,-0.879917,2.36008,3.24
1.35888,0.00167417,-0.612435,2.62757,3.24
1.35888,0.00190436,-0.348662,2.89134,3.24
1.35888,0.0021662,-0.0931328,3.14687,3.24
1.35888,0.00246404,0.14953,3.38953,3.24
1.35888,0.00280283,0.374874,3.61487,3.24
1.35888,0.00318821,0.578894,3.81889,3.24
1.35888,0.00362657,0.758296,3.9983,3.24
1.35888,0.00412521,0.91071,4.15071,3.24
1.35888,0.00469241,1.03482,4.27482,3.24
1.35888,0.00533759,1.13041,4.37041,3.24
1.35888,0.00607149,1.19824,4.43824,3.24
1.35888,0.00690629,1.23996,4.47996,3.24
1.35888,0.00785588,1.2578,4.4978,3.24
1.35888,0.00893602,1.25441,4.49441,3.24
1.35888,0.0101647,1.23263,4.47263,3.24
1.35888,0.0115623,1.19527,4.43527,3.24
1.35888,0.013152,1.14505,4.38505,3.24
1.35888,0.0149604,1.08448,4.32448,3.24
1.35888,0.0170174,1.01587,4.25587,3.24
1.35888,0.0193572,0.941264,4.18126,3.24
1.35888,0.0220187,0.862506,4.10251,3.24
1.35888,0.0250462,0.781265,4.02126,3.24
1.35888,0.0284899,0.699078,3.93908,3.24
1.35888,0.0324072,0.617398,3.8574,3.24
1.35888,0.036863,0.537614,3.77761,3.24
1.35888,0.0419315,0.461049,3.70105,3.24
1.35888,0.0476969,0.388924,3.62892,3.24
1.35888,0.054255,0.322304,3.5623,3.24
1.35888,0.0617148,0.262038,3.50204,3.24
1.35888,0.0702003,0.208705,3.44871,3.24
1.35888,0.0798525,0.162588,3.40259,3.24
1.35888,0.0908318,0.123663,3.36366,3.24
1.35888,0.103321,0.0916317,3.33163,3.24
1.35888,0.117527,0.0659668,3.30597,3.24
1.35888,0.133686,0.0459795,3.28598,3.24
1.35888,0.152068,0.030889,3.27089,3.24
1.35888,0.172976,0.0198859,3.25989,3.24
1.35888,0.19676,0.012181,3.25218,3.24
1.35888,0.223813,0.00703848,3.24704,3.24
1.35888,0.254587,0.00379822,3.2438,3.24
1.35888,0.289591,0.00189253,3.24189,3.24
1.35888,0.329408,0.000859715,3.24086,3.24
1.35888,0.374701,0.000351086,3.24035,3.24
1.35888,0.42622,0.000126899,3.24013,3.24
1.35888,0.484824,3.98988e-05,3.24004,3.24
1.35888,0.551485,1.07019e-05,3.24001,3.24
1.35888,0.627311,2.39561e-06,3.24,3.24
1.35888,0.713564,4.3652e-07,3.24,3.24
1.35888,0.811675,6.29402e-08,3.24,3.24
1.35888,0.923277,6.95358e-09,3.24,3.24
1.35888,1.05022,5.67471e-10,3.24,3.24
1.35888,1.19462,3.28132e-11,3.24,3.24
1.35888,1.35888,1.28218e-12,3.24,3.24
1.35888,1.54572,3.20804e-14,3.24,3.24
1.35888,1.75825,4.83401e-16,3.24,3.24
1.35888,2,4.09159e-18,3.24,3.24
1.54572,0.001,-1.66473,1.57527,3.24
1.54572,0.0011375,-1.40955,1.83045,3.24
1.54572,0.0012939,-1.14688,2.09312,3.24
1.54572,0.0014718,-0.879917,2.36008,3.24
1.54572,0.00167417,-0.612435,2.62757,3.24
1.54572,0.00190436,-0.348662,2.89134,3.24
1.54572,0.0021662,-0.0931328,3.14687,3.24
1.54572,0.00246404,0.14953,3.38953,3.24
1.54572,0.00280283,0.374874,3.61487,3.24
1.54572,0.00318821,0.578894,3.81889,3.24
1.54572,0.00362657,0.758296,3.9983,3.24
1.54572,0.00412521,0.91071,4.15071,3.24
1.54572,0.00469241,1.03482,4.27482,3.24
1.54572,0.00533759,1.13041,4.37041,3.24
1.54572,0.00607149,1.19824,4.43824,3.24
1.54572,0.00690629,1.23996,4.47996,3.24
1.54572,0.00785588,1.2578,4.4978,3.24
1.54572,0.00893602,1.25441,4.49441,3.24
1.54572,0.0101647,1.23263,4.47263,3.24
1.54572,0.0115623,1.19527,4.43527,3.24
1.54572,0.013152,1.14505,4.38505,3.24
1.54572,0.0149604,1.08448,4.32448,3.24
1.54572,0.0170174,1.01587,4.25587,3.24
1.54572,0.0193572,0.941264,4.18126,3.24
1.54572,0.0220187,0.862506,4.10251,3.24
1.54572,0.0250462,0.781265,4.02126,3.24
1.54572,0.0284899,0.699078,3.93908,3.24
1.54572,0.0324072,0.617398,3.8574,3.24
1.54572,0.036863,0.537614,3.77761,3.24
1.54572,0.0419315,0.461049,3.70105,3.24
1.54572,0.0476969,0.388924,3.62892,3.24
1.54572,0.054255,0.322304,3.5623,3.24
1.54572,0.0617148,0.262038,3.50204,3.24
1.54572,0.0702003,0.208705,3.44871,3.24
1.54572,0.0798525,0.162588,3.40259,3.24
1.54572,0.0908318,0.123663,3.36366,3.24
1.54572,0.103321,0.0916317,3.33163,3.24
1.54572,0.117527,0.0659668,3.30597,3.24
1.54572,0.133686,0.0459795,3.28598,3.24
1.54572,0.152068,0.030889,3.27089,3.24
1.54572,0.172976,0.0198859,3.25989,3.24
1.54572,0.19676,0.012181,3.25218,3.24
1.54572,0.223813,0.00703848,3.24704,3.24
1.54572,0.254587,0.00379822,3.2438,3.24
1.54572,0.289591,0.00189253,3.24189,3.24
1.54572,0.329408,0.000859715,3.24086,3.24
1.54572,0.374701,0.000351086,3.24035,3.24
1.54572,0.42622,0.000126899,3.24013,3.24
1.54572,0.484824,3.98988e-05,3.24004,3.24
1.54572,0.551485,1.07019e-05,3.24001,3.24
1.54572,0.627311,2.39561e-06,3.24,3.24
1.54572,0.713564,4.3652e-07,3.24,3.24
1.54572,0.811675,6.29402e-08,3.24,3.24
1.54572,0.923277,6.95358e-09,3.24,3.24
1.54572,1.05022,5.67471e-10,3.24,3.24
1.54572,1.19462,3.28132e-11,3.24,3.24
1.54572,1.35888,1.28218e-12,3.24,3.24
1.54572,1.54572,3.20804e-14,3.24,3.24
1.54572,1.75825,4.83401e-16,3.24,3.24
1.54572,2,4.09159e-18,3.24,3.24
1.75825,0.001,-1.66473,1.57527,3.24
1.75825,0.0011375,-1.40955,1.83045,3.24
1.75825,0.0012939,-1.14688,2.09312,3.24
1.75825,0.0014718,-0.879917,2.36008,3.24
1.75825,0.00167417,-0.612435,2.62757,3.24
1.75825,0.00190436,-0.348662,2.89134,3.24
1.75825,0.0021662,-0.0931328,3.14687,3.24
1.75825,0.00246404,0.14953,3.38953,3.24
1.75825,0.00280283,0.374874,3.61487,3.24
1.75825,0.00318821,0.578894,3.81889,3.24
1.75825,0.00362657,0.758296,3.9983,3.24
1.75825,0.00412521,0.91071,4.15071,3.24
1.75825,0.00469241,1.03482,4.27482,3.24
1.75825,0.00533759,1.13041,4.37041,3.24
1.75825,0.00607149,1.19824,4.43824,3.24
1.75825,0.00690629,1.23996,4.47996,3.24
1.75825,0.00785588,1.2578,4.4978,3.24
1.75825,0.00893602,1.25441,4.49441,3.24
1.75825,0.0101647,1.23263,4.47263,3.24
1.75825,0.0115623,1.19527,4.43527,3.24
1.75825,0.013152,1.14505,4.38505,3.24
1.75825,0.0149604,1.08448,4.32448,3.24
1.75825,0.0170174,1.01587,4.25587,3.24
1.75825,0.0193572,0.941264,4.18126,3.24
1.75825,0.0220187,0.862506,4.10251,3.24
1.75825,0.0250462,0.781265,4.02126,3.24
1.75825,0.0284899,0.699078,3.93908,3.24
1.75825,0.0324072,0.617398,3.8574,3.24
1.75825,0.036863,0.537614,3.77761,3.24
1.75825,0.0419315,0.461049,3.70105,3.24
1.75825,0.0476969,0.388924,3.62892,3.24
1.75825,0.054255,0.322304,3.5623,3.24
1.75825,0.0617148,0.262038,3.50204,3.24
1.75825,0.0702003,0.208705,3.44871,3.24
1.75825,0.0798525,0.162588,3.40259,3.24
1.75825,0.0908318,0.123663,3.36366,3.24
1.75825,0.103321,0.0916317,3.33163,3.24
1.75825,0.117527,0.0659668,3.30597,3.24
1.75825,0.133686,0.0459795,3.28598,3.24
1.75825,0.152068,0.030889,3.27089,3.24
1.75825,0.172976,0.0198859,3.25989,3.24
1.75825,0.19676,0.012181,3.25218,3.24
1.75825,0.223813,0.00703848,3.24704,3.24
1.75825,0.254587,0.00379822,3.2438,3.24
1.75825,0.289591,0.00189253,3.24189,3.24
1.75825,0.329408,0.000859715,3.24086,3.24
1.75825,0.374701,0.000351086,3.24035,3.24
1.75825,0.42622,0.000126899,3.24013,3.24
1.75825,0.484824,3.98988e-05,3.24004,3.24
1.75825,0.551485,1.07019e-05,3.24001,3.24
1.75825,0.627311,2.39561e-06,3.24,3.24
1.75825,0.713564,4.3652e-07,3.24,3.24
1.75825,0.811675,6.29402e-08,3.24,3.24
1.75825,0.923277,6.95358e-09,3.24,3.24
1.75825,1.05022,5.67471e-10,3.24,3.24
1.75825,1.19462,3.28132e-11,3.24,3.24
1.75825,1.35888,1.28218e-12,3.24,3.24
1.75825,1.54572,3.20804e-14,3.24,3.24
1.75825,1.75825,4.83401e-16,3.24,3.24
1.75825,2,4.09159e-18,3.24,3.24
2,0.001,-1.66473,1.57527,3.24
2,0.0011375,-1.40955,1.83045,3.24
2,0.0012939,-1.14688,2.09312,3.24
2,0.0014718,-0.879917,2.36008,3.24
2,0.00167417,-0.612435,2.62757,3.24
2,0.00190436,-0.348662,2.89134,3.24
2,0.0021662,-0.0931328,3.14687,3.24
2,0.00246404,0.14953,3.38953,3.24
2,0.00280283,0.374874,3.61487,3.24
2,0.00318821,0.578894,3.81889,3.24
2,0.00362657,0.758296,3.9983,3.24
2,0.00412521,0.91071,4.15071,3.24
2,0.00469241,1.03482,4.27482,3.24
2,0.00533759,1.13041,4.37041,3.24
2,0.00607149,1.19824,4.43824,3.24
2,0.00690629,1.23996,4.47996,3.24
2,0.00785588,1.2578,4.4978,3.24
2,0.00893602,1.25441,4.49441,3.24
2,0.0101647,1.23263,4.47263,3.24
2,0.0115623,1.19527,4.43527,3.24
2,0.013152,1.14505,4.38505,3.24
2,0.0149604,1.08448,4.32448,3.24
2,0.0170174,1.01587,4.25587,3.24
2,0.0193572,0.941264,4.18126,3.24
2,0.0220187,0.862506,4.10251,3.24
2,0.0250462,0.781265,4.02126,3.24
2,0.0284899,0.699078,3.93908,3.24
2,0.0324072,0.617398,3.8574,3.24
2,0.036863,0.537614,3.77761,3.24
2,0.0419315,0.461049,3.70105,3.24
2,0.0476969,0.388924,3.62892,3.24
2,0.054255,0.322304,3.5623,3.24
2,0.0617148,0.262038,3.50204,3.24
2,0.0702003,0.208705,3.44871,3.24
2,0.0798525,0.162588,3.40259,3.24
2,0.0908318,0.123663,3.36366,3.24
2,0.103321,0.0916317,3.33163,3.24
2,0.117527,0.0659668,3.30597,3.24
2,0.133686,0.0459795,3.28598,3.24
2,0.152068,0.030889,3.27089,3.24
2,0.172976,0.0198859,3.25989,3.24
2,0.19676,0.012181,3.25218,3.24
2,0.223813,0.00703848,3.24704,3.24
2,0.254587,0.00379822,3.2438,3.24
2,0.289591,0.00189253,3.24189,3.24
2,0.329408,0.000859715,3.24086,3.24
2,0.374701,0.000351086,3.24035,3.24
2,0.42622,0.000126899,3.24013,3.24
2,0.484824,3.98988e-05,3.24004,3.24
2,0.551485,1.07019e-05,3.24001,3.24
2,0.627311,2.39561e-06,3.24,3.24
2,0.713564,4.3652e-07,3.24,3.24
2,0.811675,6.29402e-08,3.24,3.24
2,0.923277,6.95358e-09,3.24,3.24
2,1.05022,5.67471e-10,3.24,3.24
2,1.19462,3.28132e-11,3.24,3.24
2,1.35888,1.28218e-12,3.24,3.24
2,1.54572,3.20804e-14,3.24,3.24
2,1.75825,4.83401e-16,3.24,3.24
2,2,4.09159e-18,3.24,3.24
